,Country,valueB,date,value,percentageofGDP
0,Australia,641.9228,2004-01-01,0.2,0.00031156394507252273
1,Australia,650.958,2004-03-01,0.0,0.0
2,Australia,659.2961,2004-06-01,0.3,0.0004550307517365869
3,Australia,668.2295,2004-09-01,0.1,0.00014964918489830214
4,Australia,677.2023,2005-01-01,0.2,0.0002953327240619236
5,Australia,685.4277,2005-03-01,0.1,0.00014589430803569803
6,Australia,700.0454,2005-06-01,0.5,0.0007142393907595136
7,Australia,712.9192,2005-09-01,0.0,0.0
8,Australia,721.3906,2006-01-01,0.5,0.0006931057876273963
9,Australia,731.0046,2006-03-01,0.4,0.0005471921790916228
10,Australia,748.5622,2006-06-01,0.3,0.0004007682995481204
11,Australia,761.9865,2006-09-01,0.3,0.0003937077625391001
12,Australia,779.3114,2007-01-01,0.1,0.00012831841032994
13,Australia,788.6629,2007-03-01,0.1,0.00012679688622350564
14,Australia,800.2038,2007-06-01,0.1,0.00012496816436012925
15,Australia,806.7049,2007-09-03,0.5,0.0006198053340199124
16,Australia,817.4402,2008-01-01,0.2,0.0002446662153390548
17,Australia,827.3755,2008-03-03,0.1,0.00012086410583828021
18,Australia,845.0819,2008-06-02,0.5,0.0005916586309563605
19,Australia,850.3521,2008-09-01,0.1,0.00011759834543831903
20,Australia,866.4324,2009-01-01,0.4,0.00046166325266691323
21,Australia,874.2771,2009-03-02,0.4,0.0004575208477952814
22,Australia,879.2569,2009-06-01,0.6,0.0006823944173767643
23,Australia,887.1079,2009-09-01,0.6,0.000676355153640273
24,Australia,887.9474,2010-01-01,1.4,0.0015766699694148548
25,Australia,898.6575,2010-03-01,0.8,0.0008902167956090056
26,Australia,910.6161,2010-06-01,1.5,0.0016472364149942
27,Australia,931.8539,2010-09-01,0.7,0.0007511907177723889
28,Australia,947.9989,2011-01-01,1.2,0.0012658242535935431
29,Australia,971.0868,2011-03-01,1.5,0.0015446610951770738
30,Australia,985.0741,2011-06-01,1.2,0.0012181824697248664
31,Australia,981.1607,2011-09-01,1.6,0.0016307216544649617
32,Australia,971.2624,2012-01-01,0.9,0.0009266290963183586
33,Australia,972.4261,2012-03-01,1.1,0.001131191357368956
34,Australia,983.9374,2012-06-01,1.6,0.001626119710461255
35,Australia,1008.1812,2012-09-03,0.9,0.0008926966700033684
36,Australia,1046.8416,2013-01-01,0.5,0.0004776271787441386
37,Australia,1075.5121,2013-03-01,1.3,0.0012087265219982185
38,Australia,1099.6552,2013-06-03,1.3,0.0011821887442536535
39,Australia,1114.6746,2013-09-02,0.7,0.0006279859611047026
40,Australia,1115.1605,2014-01-01,0.5,0.00044836595270366915
41,Australia,1113.5547,2014-03-03,0.5,0.0004490125181995999
42,Australia,1110.2821,2014-06-02,0.6,0.0005404032002317249
43,Australia,1104.8152,2014-09-01,0.4,0.00036205149965351676
44,Australia,1102.7653,2015-01-01,0.5,0.00045340563400027186
45,Australia,1102.3815,2015-03-02,0.8,0.0007257015833447859
46,Australia,1115.8963,2015-06-01,0.6,0.0005376843708505888
47,Australia,1126.2875,2015-09-01,0.4,0.0003551491071329479
48,Australia,1145.2751,2016-01-01,0.4,0.0003492610640011295
49,Australia,1167.1636,2016-03-01,0.8,0.0006854223349665805
50,Australia,1176.0037,2016-06-01,0.4,0.0003401349842691822
51,Australia,1196.3464,2016-09-01,1.8,0.0015045809474580273
52,Australia,1203.1406,2017-01-01,2.0,0.001662316108358408
53,Australia,1209.5212,2017-03-01,1.5,0.0012401601559360845
54,Australia,1225.772,2017-06-01,2.0,0.0016316248046129298
55,Australia,1239.871,2017-09-01,1.1,0.0008871890704758802
56,Australia,1262.3684,2018-01-01,2.8,0.0022180529867509356
57,Australia,1284.0906,2018-03-01,2.2,0.0017132747486820635
58,Australia,1297.4825,2018-06-01,1.5,0.001156084956829861
59,Australia,1308.5192,2018-09-03,2.9,0.002216245661508062
60,Australia,1321.9324,2019-01-01,1.3,0.000983408833916167
61,Australia,1337.4512,2019-03-01,1.5,0.001121536247453365
62,Australia,1355.3434,2019-06-03,1.8,0.0013280767073495913
63,Australia,1369.6779,2019-09-02,1.3,0.0009491282585489626
64,Australia,1377.4114,2020-01-01,1.0,0.0007259995089339322
65,Australia,1283.3476,2020-03-02,0.4,0.00031168484672430136
66,Austria,269.7733,2004-01-01,0.1,0.00037068160562961567
67,Austria,273.7459,2004-03-01,0.1,0.0003653022748468562
68,Austria,278.207,2004-06-01,0.0,0.0
69,Austria,280.4079,2004-09-01,0.4,0.001426493333461718
70,Austria,280.5188,2005-01-01,0.1,0.00035648234628124747
71,Austria,285.2963,2005-03-01,0.3,0.001051538348026245
72,Austria,290.0369,2005-06-01,0.0,0.0
73,Austria,296.0711,2005-09-01,0.2,0.0006755134155275541
74,Austria,304.2765,2006-01-01,0.1,0.0003286484496831008
75,Austria,308.7063,2006-03-01,0.1,0.00032393248858218965
76,Austria,315.0504,2006-06-01,0.0,0.0
77,Austria,317.5816,2006-09-01,0.1,0.0003148797033581291
78,Austria,321.5578,2007-01-01,0.0,0.0
79,Austria,325.3228,2007-03-01,0.0,0.0
80,Austria,327.678,2007-06-01,0.2,0.000610355287813036
81,Austria,332.8243,2007-09-03,0.1,0.00030045883068033195
82,Austria,338.6758,2008-01-01,0.0,0.0
83,Austria,345.2523,2008-03-03,0.0,0.0
84,Austria,347.8657,2008-06-02,0.0,0.0
85,Austria,343.429,2008-09-01,0.0,0.0
86,Austria,339.9986,2009-01-01,0.1,0.0002941188581364747
87,Austria,338.7461,2009-03-02,0.0,0.0
88,Austria,341.4245,2009-06-01,0.3,0.0008786715657487965
89,Austria,344.7105,2009-09-01,0.0,0.0
90,Austria,342.9793,2010-01-01,0.1,0.00029156278527596273
91,Austria,348.4636,2010-03-01,0.1,0.00028697401966805143
92,Austria,352.8476,2010-06-01,0.1,0.0002834084743668371
93,Austria,359.5591,2010-09-01,0.1,0.00027811839555722553
94,Austria,365.6474,2011-01-01,0.1,0.0002734875183031522
95,Austria,370.8644,2011-03-01,0.1,0.0002696403321537468
96,Austria,376.681,2011-06-01,0.1,0.0002654766234559216
97,Austria,378.9999,2011-09-01,0.7,0.0018469661865346137
98,Austria,387.1914,2012-01-01,0.4,0.001033080796732572
99,Austria,389.5089,2012-03-01,0.3,0.0007702006295619946
100,Austria,393.0116,2012-06-01,0.2,0.0005088908317209976
101,Austria,397.1029,2012-09-03,0.3,0.0007554716926015902
102,Austria,400.5689,2013-01-01,0.2,0.0004992898849611141
103,Austria,403.6647,2013-03-01,0.3,0.0007431910692215594
104,Austria,408.1795,2013-06-03,0.3,0.0007349707665377609
105,Austria,412.4259,2013-09-02,0.2,0.00048493559691571264
106,Austria,412.8016,2014-01-01,0.2,0.0004844942461463328
107,Austria,416.9969,2014-03-03,0.2,0.00047961987247387215
108,Austria,418.9835,2014-06-02,0.1,0.00023867288329970036
109,Austria,420.7084,2014-09-01,0.6,0.0014261659619822186
110,Austria,422.1286,2015-01-01,0.2,0.00047378926706221757
111,Austria,427.0625,2015-03-02,0.3,0.0007024732913800673
112,Austria,434.7239,2015-06-01,0.1,0.00023003106109417955
113,Austria,440.2148,2015-09-01,0.1,0.00022716183099704963
114,Austria,449.5617,2016-01-01,0.2,0.00044487775537818285
115,Austria,458.3777,2016-03-01,0.2,0.00043632140045207264
116,Austria,463.7155,2016-06-01,0.1,0.0002156494661058343
117,Austria,469.8182,2016-09-01,0.1,0.00021284828897645943
118,Austria,470.6628,2017-01-01,0.1,0.00021246633470926532
119,Austria,473.7001,2017-03-01,0.1,0.00021110402974371337
120,Austria,478.2134,2017-06-01,0.1,0.0002091116643741058
121,Austria,484.6932,2017-09-01,0.1,0.00020631607788184361
122,Austria,492.6765,2018-01-01,0.2,0.00040594588944266677
123,Austria,499.8277,2018-03-01,0.1,0.00020006894375801902
124,Austria,505.3011,2018-06-01,0.2,0.00039580361095592313
125,Austria,516.1303,2018-09-03,0.1,0.00019374952410273143
126,Austria,522.2701,2019-01-01,0.1,0.00019147180740387016
127,Austria,526.4999,2019-03-01,0.1,0.0001899335593416067
128,Austria,533.8642,2019-06-03,0.1,0.00018731355277240919
129,Austria,537.2482,2019-09-02,0.1,0.00018613370877743285
130,Austria,530.4043,2020-01-01,0.1,0.00018853542476936932
131,Austria,469.6684,2020-03-02,0.2,0.00042583235320920034
132,Belgium,332.9476,2004-03-01,0.0,0.0
133,Belgium,336.1644,2004-06-01,0.1,0.0002974734980860555
134,Belgium,338.1295,2004-09-01,0.1,0.00029574467770484387
135,Belgium,340.6723,2005-01-01,0.0,0.0
136,Belgium,344.4709,2005-03-01,0.0,0.0
137,Belgium,349.2555,2005-06-01,0.0,0.0
138,Belgium,356.3254,2005-09-01,0.2,0.0005612847133547033
139,Belgium,363.6453,2006-01-01,0.0,0.0
140,Belgium,369.2982,2006-03-01,0.0,0.0
141,Belgium,375.1221,2006-06-01,0.0,0.0
142,Belgium,379.4799,2006-09-01,0.0,0.0
143,Belgium,385.7024,2007-01-01,0.5,0.0012963362426575515
144,Belgium,388.3141,2007-03-01,0.5,0.0012876174210516692
145,Belgium,392.8203,2007-06-01,0.1,0.0002545693285199365
146,Belgium,397.085,2007-09-03,0.1,0.00025183524937985575
147,Belgium,402.6718,2008-01-01,0.2,0.0004966824098434507
148,Belgium,407.1574,2008-03-03,0.4,0.0009824210489604267
149,Belgium,409.6942,2008-06-02,0.4,0.000976337961337993
150,Belgium,403.3542,2008-09-01,0.4,0.0009916842318736239
151,Belgium,400.6872,2009-01-01,0.9,0.0022461411295394513
152,Belgium,402.1626,2009-03-02,0.8,0.001989245146117516
153,Belgium,410.2053,2009-06-01,1.7,0.004144266297875722
154,Belgium,417.4152,2009-09-01,1.1,0.002635265797699748
155,Belgium,423.9741,2010-01-01,0.5,0.0011793173215061956
156,Belgium,432.7546,2010-03-01,0.7,0.001617544908823615
157,Belgium,437.2545,2010-06-01,0.6,0.0013721985708551885
158,Belgium,442.3466,2010-09-01,2.2,0.00497347555062026
159,Belgium,446.1215,2011-01-01,1.0,0.0022415418221269317
160,Belgium,449.8403,2011-03-01,1.1,0.0024453122585948836
161,Belgium,454.3502,2011-06-01,1.0,0.0022009454381224
162,Belgium,457.4688,2011-09-01,0.9,0.00196734728138837
163,Belgium,463.1655,2012-01-01,0.7,0.0015113388194932479
164,Belgium,466.8499,2012-03-01,1.8,0.0038556289719672214
165,Belgium,472.3317,2012-06-01,0.7,0.0014820093591008182
166,Belgium,476.6973,2012-09-03,0.7,0.0014684370983431205
167,Belgium,479.6642,2013-01-01,0.2,0.0004169583637886672
168,Belgium,485.4729,2013-03-01,0.2,0.00041196944257856623
169,Belgium,490.0783,2013-06-03,0.2,0.0004080980529029749
170,Belgium,494.2578,2013-09-02,0.2,0.0004046471294939605
171,Belgium,497.8151,2014-01-01,0.1,0.00020087779579205212
172,Belgium,501.2027,2014-03-03,0.2,0.00039904014882601393
173,Belgium,506.306,2014-06-02,0.4,0.000790036065146374
174,Belgium,509.1461,2014-09-01,0.1,0.0001964072787751885
175,Belgium,511.0402,2015-01-01,0.1,0.00019567932229206235
176,Belgium,518.2416,2015-03-02,0.3,0.0005788805838821122
177,Belgium,523.7344,2015-06-01,0.1,0.00019093647467113102
178,Belgium,530.6171,2015-09-01,0.8,0.0015076785124339188
179,Belgium,537.0849,2016-01-01,0.2,0.0003723806050030452
180,Belgium,548.9426,2016-03-01,0.2,0.0003643368177292125
181,Belgium,554.75,2016-06-01,0.2,0.0003605227579990987
182,Belgium,562.0861,2016-09-01,2.7,0.004803534547465237
183,Belgium,568.394,2017-01-01,0.2,0.00035186859819069167
184,Belgium,571.2872,2017-03-01,0.3,0.0005251299171415008
185,Belgium,573.5701,2017-06-01,0.2,0.0003486932111698291
186,Belgium,581.9712,2017-09-01,0.1,0.00017182980876029606
187,Belgium,587.5756,2018-01-01,0.3,0.0005105725969560342
188,Belgium,596.2615,2018-03-01,0.2,0.0003354233000118237
189,Belgium,602.7127,2018-06-01,0.2,0.00033183306076012666
190,Belgium,614.6603,2018-09-03,2.4,0.00390459575801463
191,Belgium,623.212,2019-01-01,0.2,0.0003209180824502738
192,Belgium,635.1116,2019-03-01,0.2,0.0003149052859371487
193,Belgium,647.149,2019-06-03,0.2,0.00030904783906024735
194,Belgium,659.2788,2019-09-02,0.2,0.00030336179473691553
195,Belgium,649.1259,2020-01-01,0.1,0.00015405332001080222
196,Belgium,575.6998,2020-03-02,0.2,0.00034740328205776693
197,Canada,1052.4297,2004-01-01,0.2,0.00019003644613982296
198,Canada,1073.1741,2004-03-01,0.1,9.318152571889316e-05
199,Canada,1094.3589,2004-06-01,0.4,0.0003655108027174632
200,Canada,1114.6503,2004-09-01,0.2,0.0001794284718714022
201,Canada,1134.4874,2005-01-01,0.0,0.0
202,Canada,1156.4342,2005-03-01,0.3,0.00025941813204763403
203,Canada,1185.4406,2005-06-01,0.7,0.0005904977440455473
204,Canada,1209.0119,2005-09-01,0.7,0.00057898520270975
205,Canada,1225.1507,2006-01-01,0.1,8.162261181420376e-05
206,Canada,1236.2335,2006-03-01,0.2,0.00016178173459949113
207,Canada,1247.9232,2006-06-01,0.5,0.0004006656819906866
208,Canada,1257.1649,2006-09-01,0.4,0.00031817623925071406
209,Canada,1278.0914,2007-01-01,0.4,0.00031296666263461284
210,Canada,1299.3392,2007-03-01,0.3,0.0002308865922000968
211,Canada,1310.3677,2007-06-01,1.1,0.000839459031232226
212,Canada,1318.5171,2007-09-03,0.8,0.0006067422257929003
213,Canada,1326.389,2008-01-01,0.5,0.0003769633192072612
214,Canada,1340.3129,2008-03-03,0.9,0.000671484994287528
215,Canada,1360.6006,2008-06-02,0.7,0.0005144786794890432
216,Canada,1342.1447,2008-09-01,0.2,0.00014901522913289455
217,Canada,1309.0532,2009-01-01,0.1,7.639108937665788e-05
218,Canada,1293.7892,2009-03-02,0.5,0.00038646172034826075
219,Canada,1301.931,2009-06-01,0.2,0.00015361797207378886
220,Canada,1322.9879,2009-09-01,1.1,0.0008314512929407745
221,Canada,1342.5412,2010-01-01,1.0,0.0007448560982709507
222,Canada,1354.5081,2010-03-01,1.6,0.0011812406289781509
223,Canada,1366.9285,2010-06-01,1.1,0.0008047238754623963
224,Canada,1390.3414,2010-09-01,1.3,0.0009350221463591604
225,Canada,1408.8917,2011-01-01,0.8,0.0005678222108910147
226,Canada,1419.3974,2011-03-01,1.0,0.0007045243284227518
227,Canada,1442.9824,2011-06-01,0.8,0.000554407316402473
228,Canada,1451.72,2011-09-01,2.9,0.0019976303970462624
229,Canada,1453.3044,2012-01-01,0.5,0.0003440435465550094
230,Canada,1460.0999,2012-03-01,0.8,0.0005479077150816873
231,Canada,1471.2382,2012-06-01,1.1,0.0007476695480038515
232,Canada,1487.8805,2012-09-03,2.2,0.001478613369823719
233,Canada,1518.9412,2013-01-01,1.1,0.0007241886651043504
234,Canada,1539.6987,2013-03-01,1.6,0.0010391643507914894
235,Canada,1565.3937,2013-06-03,1.3,0.000830462010930541
236,Canada,1593.1668,2013-09-02,1.3,0.0008159848673723304
237,Canada,1604.4231,2014-01-01,1.4,0.0008725877856034359
238,Canada,1621.9252,2014-03-03,1.2,0.0007398614929961012
239,Canada,1632.4119,2014-06-02,2.0,0.001225180973013
240,Canada,1626.6754,2014-09-01,1.6,0.000983601276566917
241,Canada,1591.7443,2015-01-01,0.4,0.00025129664356266266
242,Canada,1584.2584,2015-03-02,1.2,0.0007574521934048133
243,Canada,1595.6184,2015-06-01,0.6,0.00037602975749088875
244,Canada,1607.9144,2015-09-01,0.6,0.0003731541927853871
245,Canada,1640.3662,2016-01-01,0.3,0.00018288599216443254
246,Canada,1661.7758,2016-03-01,0.5,0.0003008829470257059
247,Canada,1694.6231,2016-06-01,0.3,0.00017703051492688846
248,Canada,1716.1076,2016-09-01,0.2,0.00011654280885417675
249,Canada,1738.3326,2017-01-01,0.5,0.00028763195259641337
250,Canada,1757.1978,2017-03-01,0.2,0.00011381757932999917
251,Canada,1771.4616,2017-06-01,0.1,5.6450560373422717e-05
252,Canada,1796.0049,2017-09-01,0.8,0.00044543308317254596
253,Canada,1826.164,2018-01-01,0.1,5.4759594428539826e-05
254,Canada,1854.721,2018-03-01,0.1,5.3916465064017716e-05
255,Canada,1866.573,2018-06-01,0.3,0.00016072235053223206
256,Canada,1864.562,2018-09-03,0.2,0.00010726379707405816
257,Canada,1857.8601,2019-01-01,0.1,5.382536607573412e-05
258,Canada,1874.0683,2019-03-01,0.3,0.00016007954459290518
259,Canada,1876.8908,2019-06-03,0.1,5.3279604759104796e-05
260,Canada,1885.9108,2019-09-02,0.4,0.00021209910882317445
261,Canada,1847.4793,2020-01-01,0.0,0.0
262,Canada,1640.2388,2020-03-02,0.2,0.00012193346481012398
263,Denmark,174.2354,2004-01-01,0.0,0.0
264,Denmark,177.38,2004-03-01,0.0,0.0
265,Denmark,179.0429,2004-06-01,0.1,0.0005585253590061377
266,Denmark,181.4423,2004-09-01,0.0,0.0
267,Denmark,180.454,2005-01-01,0.0,0.0
268,Denmark,184.177,2005-03-01,0.0,0.0
269,Denmark,186.2224,2005-06-01,0.0,0.0
270,Denmark,189.4786,2005-09-01,0.1,0.0005277640852317888
271,Denmark,195.5776,2006-01-01,0.0,0.0
272,Denmark,204.6838,2006-03-01,0.0,0.0
273,Denmark,205.7698,2006-06-01,0.0,0.0
274,Denmark,206.0175,2006-09-01,0.0,0.0
275,Denmark,208.6374,2007-01-01,0.0,0.0
276,Denmark,209.551,2007-03-01,0.0,0.0
277,Denmark,214.0761,2007-06-01,0.0,0.0
278,Denmark,220.0663,2007-09-03,0.0,0.0
279,Denmark,224.6534,2008-01-01,0.0,0.0
280,Denmark,226.7124,2008-03-03,0.2,0.0008821749494072667
281,Denmark,229.6268,2008-06-02,0.9,0.0039194031358709
282,Denmark,226.0947,2008-09-01,0.9,0.0039806328940926086
283,Denmark,223.1259,2009-01-01,0.1,0.00044817746393403904
284,Denmark,219.5581,2009-03-02,0.1,0.00045546030868366964
285,Denmark,222.54,2009-06-01,0.0,0.0
286,Denmark,225.8512,2009-09-01,0.0,0.0
287,Denmark,231.5474,2010-01-01,0.1,0.0004318770152461224
288,Denmark,236.4827,2010-03-01,0.1,0.00042286391351248955
289,Denmark,242.4003,2010-06-01,0.0,0.0
290,Denmark,243.9693,2010-09-01,0.0,0.0
291,Denmark,245.5835,2011-01-01,0.4,0.001628773920071992
292,Denmark,249.0272,2011-03-01,0.3,0.0012046876807031521
293,Denmark,246.7244,2011-06-01,1.9,0.0077009002757732915
294,Denmark,248.09,2011-09-01,0.1,0.0004030795275907937
295,Denmark,248.2611,2012-01-01,0.4,0.001611206910788682
296,Denmark,249.1907,2012-03-01,0.7,0.002809093597794781
297,Denmark,251.2308,2012-06-01,0.4,0.0015921614706477074
298,Denmark,253.4333,2012-09-03,0.4,0.0015783245532453708
299,Denmark,258.1554,2013-01-01,0.8,0.003098908641849057
300,Denmark,260.6582,2013-03-01,0.5,0.0019182208731587955
301,Denmark,264.3325,2013-06-03,0.1,0.00037831140703470064
302,Denmark,266.391,2013-09-02,0.2,0.0007507761148086835
303,Denmark,267.2814,2014-01-01,0.1,0.0003741375194832113
304,Denmark,267.8001,2014-03-03,0.1,0.0003734128553350055
305,Denmark,272.603,2014-06-02,0.5,0.0018341691030546252
306,Denmark,273.6373,2014-09-01,0.3,0.0010963417633487833
307,Denmark,274.9207,2015-01-01,0.2,0.0007274825067737715
308,Denmark,277.7118,2015-03-02,0.3,0.0010802565825434858
309,Denmark,280.1764,2015-06-01,0.2,0.0007138359976072218
310,Denmark,282.2531,2015-09-01,0.1,0.0003542919457749091
311,Denmark,287.5227,2016-01-01,0.1,0.0003477986259867482
312,Denmark,295.5563,2016-03-01,1.9,0.0064285552363458325
313,Denmark,301.0541,2016-06-01,0.2,0.000664332423972967
314,Denmark,307.096,2016-09-01,0.1,0.0003256310730195118
315,Denmark,312.9302,2017-01-01,0.1,0.00031956008081035324
316,Denmark,318.9479,2017-03-01,0.5,0.001567654152919646
317,Denmark,320.0855,2017-06-01,0.5,0.001562082631047017
318,Denmark,324.681,2017-09-01,0.0,0.0
319,Denmark,327.488,2018-01-01,0.0,0.0
320,Denmark,331.5291,2018-03-01,0.1,0.00030163264702857154
321,Denmark,334.7243,2018-06-01,0.0,0.0
322,Denmark,338.3786,2018-09-03,1.6,0.0047284314078963625
323,Denmark,339.7783,2019-01-01,0.0,0.0
324,Denmark,346.7094,2019-03-01,0.2,0.0005768519688246122
325,Denmark,351.8353,2019-06-03,0.0,0.0
326,Denmark,355.2374,2019-09-02,0.1,0.00028150189141120844
327,Denmark,359.5495,2020-01-01,0.1,0.0002781258213403161
328,Denmark,337.62,2020-03-02,0.0,0.0
329,Finland,158.9799,2004-01-01,0.0,0.0
330,Finland,162.1093,2004-03-01,0.0,0.0
331,Finland,164.507,2004-06-01,0.0,0.0
332,Finland,166.9757,2004-09-01,0.0,0.0
333,Finland,167.7529,2005-01-01,0.0,0.0
334,Finland,165.5922,2005-03-01,0.0,0.0
335,Finland,168.612,2005-06-01,0.0,0.0
336,Finland,170.6461,2005-09-01,0.1,0.0005860081185564746
337,Finland,176.6522,2006-01-01,0.0,0.0
338,Finland,179.4704,2006-03-01,0.0,0.0
339,Finland,183.3177,2006-06-01,0.1,0.0005455010618178168
340,Finland,186.3273,2006-09-01,0.2,0.0010733800146301696
341,Finland,192.4557,2007-01-01,0.0,0.0
342,Finland,198.2126,2007-03-01,0.4,0.0020180351804073003
343,Finland,202.3577,2007-06-01,0.2,0.0009883488495866478
344,Finland,207.6782,2007-09-03,0.1,0.00048151418877860077
345,Finland,210.2468,2008-01-01,0.3,0.0014268944878114672
346,Finland,211.7423,2008-03-03,0.2,0.0009445443824875805
347,Finland,216.1042,2008-06-02,0.0,0.0
348,Finland,213.8918,2008-09-01,0.0,0.0
349,Finland,202.2673,2009-01-01,0.1,0.0004943952878196327
350,Finland,201.9783,2009-03-02,0.1,0.0004951026917248041
351,Finland,204.1633,2009-06-01,0.0,0.0
352,Finland,202.5624,2009-09-01,0.0,0.0
353,Finland,203.4056,2010-01-01,0.0,0.0
354,Finland,209.0363,2010-03-01,0.0,0.0
355,Finland,208.5626,2010-06-01,0.2,0.0009589447005359542
356,Finland,214.6948,2010-09-01,0.1,0.0004657774664314181
357,Finland,218.135,2011-01-01,0.1,0.0004584317051367273
358,Finland,219.9426,2011-03-01,0.3,0.0013639922416121297
359,Finland,221.8077,2011-06-01,0.1,0.00045084097621498264
360,Finland,221.999,2011-09-01,0.0,0.0
361,Finland,221.8518,2012-01-01,0.1,0.00045075135743771294
362,Finland,220.1927,2012-03-01,0.1,0.00045414766247927387
363,Finland,220.7377,2012-06-01,0.1,0.0004530263747425112
364,Finland,222.3655,2012-09-03,0.3,0.0013491301483368598
365,Finland,222.6336,2013-01-01,0.5,0.0022458424963707185
366,Finland,225.0705,2013-03-01,0.0,0.0
367,Finland,227.148,2013-06-03,0.0,0.0
368,Finland,227.8797,2013-09-02,0.2,0.0008776560615096474
369,Finland,226.4388,2014-01-01,0.2,0.0008832408580154992
370,Finland,227.5832,2014-03-03,0.1,0.0004393997447966282
371,Finland,229.1887,2014-06-02,0.3,0.0013089650580504187
372,Finland,229.0239,2014-09-01,0.0,0.0
373,Finland,227.5387,2015-01-01,0.2,0.0008789713573998621
374,Finland,232.7254,2015-03-02,0.4,0.0017187638306777001
375,Finland,234.3156,2015-06-01,1.6,0.006828397255667144
376,Finland,236.9689,2015-09-01,0.3,0.0012659889124691046
377,Finland,241.4418,2016-01-01,0.4,0.0016567139575665855
378,Finland,244.8537,2016-03-01,0.1,0.0004084071427142004
379,Finland,249.4075,2016-06-01,0.1,0.000400950252097471
380,Finland,252.1559,2016-09-01,0.3,0.0011897401567839579
381,Finland,256.3961,2017-01-01,0.1,0.0003900215330888419
382,Finland,260.8152,2017-03-01,0.2,0.0007668264733037032
383,Finland,263.4872,2017-06-01,0.0,0.0
384,Finland,267.4727,2017-09-01,0.0,0.0
385,Finland,270.3638,2018-01-01,0.1,0.000369872002094955
386,Finland,272.9454,2018-03-01,0.1,0.00036637364102857204
387,Finland,274.279,2018-06-01,0.6,0.00218755354948793
388,Finland,276.2451,2018-09-03,0.4,0.0014479894847003623
389,Finland,280.1826,2019-01-01,0.1,0.0003569101007699979
390,Finland,285.3332,2019-03-01,0.4,0.001401869813957857
391,Finland,288.1704,2019-06-03,0.5,0.001735084519437111
392,Finland,290.7412,2019-09-02,0.4,0.0013757940051152022
393,Finland,294.261,2020-01-01,0.5,0.0016991718236531513
394,Finland,276.1964,2020-03-02,0.1,0.0003620611999287464
395,France,1788.4106,2004-01-01,0.1,5.591557106628646e-05
396,France,1809.3568,2004-03-01,0.1,5.5268258864144435e-05
397,France,1825.1787,2004-06-01,0.1,5.478915571390352e-05
398,France,1855.428,2004-09-01,0.1,5.3895920509984756e-05
399,France,1879.899,2005-01-01,0.2,0.0001063886942862356
400,France,1905.4348,2005-03-01,0.7,0.0003673702191226905
401,France,1939.7378,2005-06-01,0.8,0.000412426875426153
402,France,1977.0076,2005-09-01,0.5,0.00025290747491309596
403,France,2016.1074,2006-01-01,1.0,0.0004960053219387023
404,France,2061.9901,2006-03-01,1.2,0.0005819620569468302
405,France,2082.9461,2006-06-01,0.5,0.00024004461757315754
406,France,2109.7516,2006-09-01,0.9,0.00042659050477790846
407,France,2145.3209,2007-01-01,0.8,0.0003729045850436641
408,France,2176.1953,2007-03-01,0.4,0.0001838070323927269
409,France,2201.4179,2007-06-01,0.9,0.0004088274198188359
410,France,2221.0013,2007-09-03,0.7,0.00031517316086217506
411,France,2247.5327,2008-01-01,0.8,0.00035594587789534716
412,France,2254.6594,2008-03-03,1.6,0.0007096415538417909
413,France,2275.2951,2008-06-02,0.9,0.0003955530867182899
